"","ID","ESCUELA","GRADO","Grupo","Anios","Total_meses","Sexo","Calificacion","ConteoT","Target","NumEntrenamientos","ConteoCorrecto11-14","Conteocorrecto_Target11-14","NumEntrenamientos2","ConteoCorrecto12-13","Conteocorrecto_Target12-13","Nivel _actividad","Sonrisa_Risa","Placer_alta_intensidad","Impulsividad","Aprox","Timidez","Miedo","Malestar","Tristeza","Frustracion","Autotranquilizacion","control_Inhibitorio","Placer_baja_intensidad","Sensibilidad perceptual","Atencion_foc","Shifting","conjunto_atencion","CE_condistractibilidad","AfectoNegativo","ExtraversionSurgency","CE_sindistractibilidad","Alerta","Orientacion","Conflicto","ANT_porcentajecorrecto","Perfiles","Perfiles_sindistac","CE_AltosBajos","AN_AltosBajos","Surgency_AltosBajos","CE_sindistrac_AltosBajos","CE_super_AltosBajos","AN_super_AltosBajos","Sugency_super_AltosBajos","CE_sindistrac_super_AltosBajos","Alerta_AltosBajos","Orientacion_AltosBajos","Conflicto_AltosBajos"
"245","245",2,1,7,NA,NA,1,9.6,12,0,3,1,0,1,1,0,4.53846153846154,5.46153846153846,3.76923076923077,4.76923076923077,5.07692307692308,4.53846153846154,5.5,5.08333333333333,4.5,4.46153846153846,4.66666666666667,5.30769230769231,4.38461538461539,5.08333333333333,3.44444444444444,4,3.64285714285714,4.44401709401709,4.84230769230769,4.69230769230769,4.55502136752137,35.5,-12,139.5,93.75,"1",1,0,1,1,0,0,1,NA,0,0,0,1
"246","246",2,1,7,6,72,1,9.3,NA,NA,3,NA,NA,NA,NA,NA,4.38461538461539,3.90909090909091,4.45454545454545,4.83333333333333,4.72727272727273,4.41666666666667,4.1,4.16666666666667,4.16666666666667,5.61538461538461,5,4.84615384615385,4.30769230769231,4.58333333333333,4.66666666666667,4,4.42857142857143,4.48076923076923,4.60974358974359,4.45425407925408,4.60096153846154,102,-12,93,50,"1",1,0,1,0,0,NA,1,NA,NA,1,0,0
"247","247",2,2,8,NA,0,0,9.4,12,1,3,1,1,1,1,1,5.53846153846154,3.58333333333333,6,5.61538461538461,5,5.38461538461539,5,5,5.54545454545455,3.92307692307692,3.61538461538462,4.84615384615385,5,5.33333333333333,5.11111111111111,6,5.42857142857143,5.25811965811966,4.61678321678322,5.18696581196581,5.07264957264957,106.5,-31.5,136,93.75,"3",3,1,1,1,1,1,1,1,1,1,0,1
"248","248",2,2,8,NA,0,0,9.5,15,0,3,0,0,2,0,0,4.15384615384615,4.92307692307692,5.23076923076923,4.38461538461539,3.33333333333333,4.53846153846154,4.91666666666667,4,4.58333333333333,3.30769230769231,4.53846153846154,3.76923076923077,4.46153846153846,4.91666666666667,4.55555555555556,5.6,4.92857142857143,4.66059829059829,4.26923076923077,4.42735042735043,4.42574786324786,112,82.5,172,92.3611111111111,"0",0,0,0,0,0,NA,NA,NA,0,1,1,1
"249","249",2,2,8,NA,0,0,7.5,20,0,3,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","250",2,2,8,NA,0,1,8.6,11,1,3,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","251",2,2,8,NA,0,0,9.9,12,1,3,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","252",2,2,8,NA,0,0,8.8,12,0,3,1,0,1,1,0,5.33333333333333,4.33333333333333,5.46153846153846,3.61538461538462,4.69230769230769,4.23076923076923,4.58333333333333,4.33333333333333,4.58333333333333,4.53846153846154,4.76923076923077,4.76923076923077,4.92307692307692,4.58333333333333,5,5.4,5.14285714285714,4.93512820512821,4.56153846153846,4.61111111111111,4.81891025641026,43,-52,161,95.8333333333333,"3",1,1,1,1,0,NA,1,NA,NA,0,0,1
"253","253",2,2,8,NA,0,1,8.2,12,1,3,1,1,2,1,1,4.7,4.23076923076923,5.46153846153846,4.25,4.38461538461539,5.15384615384615,4.25,5.08333333333333,4.16666666666667,5.81818181818182,4.84615384615385,4.38461538461539,4.66666666666667,4.72727272727273,4.77777777777778,5,4.85714285714286,4.71126651126651,4.83286713286713,4.69679487179487,4.63908313908314,13,58.5,128,71.5277777777777,"3",1,1,1,1,0,NA,1,NA,NA,0,1,1
"254","254",2,2,8,NA,0,1,9.1,13,1,3,1,1,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","255",2,2,8,NA,0,0,9.8,12,0,3,1,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","256",2,2,8,NA,0,0,8,12,0,3,1,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","257",2,2,8,NA,0,1,9,11,0,3,1,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","258",2,2,8,NA,0,1,9.6,NA,NA,3,NA,NA,NA,NA,NA,3.92307692307692,4,5.25,3.69230769230769,4.61538461538461,4.53846153846154,4.83333333333333,5.08333333333333,4.75,4,4.69230769230769,5.61538461538461,4.76923076923077,4.33333333333333,4.66666666666667,5,4.78571428571429,4.87692307692308,4.67179487179487,4.33653846153846,4.84615384615385,46.5,21,141,90.2777777777777,"3",3,1,1,0,1,NA,1,0,NA,0,0,1
"259","259",2,2,8,NA,0,1,9.4,12,1,3,1,1,2,1,1,4.54545454545455,5.38461538461539,4.69230769230769,4.25,4.76923076923077,3.69230769230769,6,3.75,4.36363636363636,3.75,5.84615384615385,4.84615384615385,5.25,5,3.33333333333333,4,3.57142857142857,4.48589743589744,4.74195804195804,4.55565268065268,4.60737179487179,12.5,8,135,89.5833333333333,"1",1,0,1,0,0,NA,1,NA,NA,0,0,1
"260","260",2,2,8,NA,0,0,9.4,13,0,3,1,0,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","261",2,2,8,NA,0,0,9.3,13,0,3,1,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","262",2,2,8,NA,0,1,9.7,11,1,3,1,1,2,0,0,4.75,3.61538461538462,4.38461538461539,4.53846153846154,3.66666666666667,4.92307692307692,3.83333333333333,4.16666666666667,4.18181818181818,4.5,4.53846153846154,3.46153846153846,3.76923076923077,4.16666666666667,5.22222222222222,5.4,5.28571428571429,4.40393162393162,4.24405594405594,4.31303418803419,4.15491452991453,6,71,131,93.75,"0",0,0,0,0,0,0,NA,0,0,0,1,1
"263","263",2,2,8,NA,0,1,8.2,14,1,3,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","264",2,2,8,8,97,1,8.4,11,1,3,1,1,1,0,0,5.23076923076923,5.69230769230769,5.30769230769231,4.69230769230769,6.41666666666667,4,5.5,4.18181818181818,4,5.53846153846154,4.07692307692308,2.83333333333333,4.84615384615385,5.27272727272727,3.5,3.4,3.46153846153846,3.97044289044289,4.65944055944056,5.2232905982906,4.11305361305361,120,71,140,96.5277777777777,"1",1,0,1,1,0,0,1,1,0,1,1,1
"265","265",2,2,8,NA,0,1,8.3,12,1,3,1,1,1,1,1,4.07692307692308,4.46153846153846,4.46153846153846,3.76923076923077,4.76923076923077,2.69230769230769,3.33333333333333,3.91666666666667,3.66666666666667,3.38461538461538,5.30769230769231,6.15384615384615,5.92307692307692,5.08333333333333,4.88888888888889,5.6,5.14285714285714,5.52982905982906,3.92179487179487,4.03846153846154,5.51228632478632,75.5,95,130,90.2777777777777,"2",2,1,0,0,1,1,0,0,1,1,1,1
"266","266",2,2,8,NA,0,0,9.8,12,1,3,1,1,1,1,1,4.23076923076923,4.38461538461539,4.76923076923077,4.46153846153846,4.61538461538461,4.30769230769231,4.41666666666667,4.41666666666667,4.58333333333333,4.46153846153846,4.23076923076923,4.23076923076923,4.38461538461539,5.16666666666667,4.55555555555556,4.8,4.64285714285714,4.62752136752137,4.42179487179487,4.46153846153846,4.58440170940171,46,-32,136.5,77.7777777777777,"1",1,0,1,0,0,NA,NA,NA,NA,0,0,1
"267","267",2,2,8,NA,0,0,7.6,12,1,3,1,1,3,1,1,4.92307692307692,4.30769230769231,5.23076923076923,4.84615384615385,5,4.84615384615385,4.41666666666667,5.5,4.08333333333333,4.61538461538461,5.15384615384615,4.38461538461539,4.92307692307692,5.5,4.77777777777778,5.8,5.14285714285714,5.07709401709402,4.75384615384615,4.85897435897436,4.89636752136752,-126,-118,152,40.2777777777777,"3",3,1,1,1,1,1,1,1,NA,0,0,1
"268","268",2,2,8,NA,0,1,9.2,12,1,3,1,1,2,1,1,3.84615384615385,4.38461538461539,5.15384615384615,3.84615384615385,4.84615384615385,4.92307692307692,4.41666666666667,4.33333333333333,5.25,4.15384615384615,4.30769230769231,4.61538461538461,4.23076923076923,5.16666666666667,4.55555555555556,4.6,4.57142857142857,4.63367521367521,4.49230769230769,4.5,4.64209401709402,59.5,109.5,270,83.3333333333333,"1",1,0,1,0,0,NA,NA,NA,NA,1,1,1
"269","269",2,2,8,NA,0,0,9.2,12,1,3,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","270",2,2,8,NA,0,1,8.9,11,1,3,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","271",2,2,8,NA,0,1,9.5,12,0,3,1,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","272",2,2,8,NA,0,1,9.4,12,0,3,1,0,1,1,0,3.38461538461538,2.92307692307692,6.61538461538461,4.84615384615385,4.38461538461539,5.33333333333333,4.66666666666667,5.25,5.81818181818182,4.46153846153846,4,4.30769230769231,4.61538461538461,6.5,4.88888888888889,4.8,4.85714285714286,5.02239316239316,4.83927738927739,4.58119658119658,5.07799145299145,-19,-16,111.5,94.4444444444444,"3",3,1,1,1,1,1,1,NA,1,0,0,1
"273","273",3,0,9,NA,0,1,NA,12,1,3,1,1,2,1,1,5.84615384615385,5.69230769230769,6.46153846153846,6.23076923076923,5.92307692307692,1.69230769230769,4.5,2.08333333333333,4.66666666666667,5.38461538461539,4.75,2.92307692307692,5.38461538461539,4.83333333333333,3.22222222222222,4.8,3.78571428571429,4.23264957264957,4.27692307692308,5.30769230769231,4.09081196581197,149.5,-18.5,64,73.6111111111111,"0",0,0,0,1,0,0,NA,1,0,1,0,0
"274","274",3,0,9,NA,0,0,NA,11,0,3,1,0,2,0,0,4.84615384615385,5.07692307692308,5.76923076923077,4.46153846153846,5.92307692307692,3.84615384615385,3.41666666666667,3.91666666666667,3.58333333333333,4.07692307692308,5.61538461538461,5.69230769230769,6.23076923076923,5,5,5.2,5.07142857142857,5.42461538461538,4.12179487179487,4.98717948717949,5.48076923076923,-10,126.5,131,88.1944444444444,"2",2,1,0,1,1,1,NA,1,1,0,1,1
"275","275",3,0,9,NA,0,1,NA,NA,NA,3,NA,NA,NA,NA,NA,3.38461538461538,4.76923076923077,4.38461538461539,4.07692307692308,6.15384615384615,4,4.66666666666667,3.91666666666667,3.33333333333333,2.84615384615385,4.61538461538461,4.69230769230769,5.53846153846154,4.83333333333333,6,5,5.64285714285714,5.21282051282051,3.87564102564103,4.46153846153846,5.26602564102564,127.5,62,391,70.8333333333333,"2",2,1,0,0,1,1,0,NA,1,1,1,1
"276","276",3,0,9,NA,0,0,NA,14,1,3,1,1,1,0,0,4.61538461538461,5.66666666666667,4.41666666666667,4.33333333333333,5.46153846153846,2.46153846153846,5.54545454545455,5.08333333333333,5.3,4.46153846153846,5.53846153846154,4.84615384615385,5.16666666666667,4.90909090909091,5.33333333333333,5,5.21428571428571,5.05104895104895,5.18575757575758,4.49252136752137,5.06381118881119,-55,25.5,60.5,72.9166666666666,"3",3,1,1,0,1,1,1,NA,1,0,0,0
"277","277",3,0,9,NA,0,0,NA,13,1,3,1,1,2,1,1,5.92307692307692,5.53846153846154,6.5,6.33333333333333,5.41666666666667,1.30769230769231,2.75,4.75,2.54545454545455,4.23076923076923,4.36363636363636,3.53846153846154,4.69230769230769,6.41666666666667,4.22222222222222,4.6,4.35714285714286,4.69393162393162,3.72797202797203,5.16987179487179,4.71741452991453,196.5,21.5,61.5,81.9444444444444,"0",0,0,0,1,0,NA,0,1,NA,1,0,0
"278","278",3,0,9,NA,0,0,NA,12,1,3,1,1,2,1,1,3.76923076923077,4.46153846153846,3.84615384615385,3.69230769230769,4.76923076923077,3.15384615384615,4.58333333333333,4.33333333333333,5.16666666666667,4.23076923076923,4.75,6.15384615384615,5.84615384615385,4.58333333333333,6,4.2,5.35714285714286,5.35666666666667,4.61282051282051,3.94871794871795,5.64583333333333,52.5,-68.5,87.5,94.4444444444444,"3",3,1,1,0,1,1,1,0,1,0,0,0
"279","279",3,0,9,NA,0,0,NA,12,1,3,1,1,2,1,1,5.07692307692308,5.76923076923077,4.69230769230769,4.61538461538461,5.38461538461539,3.61538461538462,3.90909090909091,3.16666666666667,3.08333333333333,4.07692307692308,5,5.07692307692308,4.92307692307692,4.4,5.22222222222222,5.2,5.21428571428571,4.96444444444444,3.8472027972028,4.85897435897436,4.90555555555556,225,-8,23,21.5277777777777,"2",2,1,0,1,1,NA,0,1,NA,1,0,0
"280","280",3,0,9,NA,0,0,NA,12,1,3,1,1,2,1,1,4.76923076923077,4.46153846153846,3.84615384615385,5.23076923076923,5.53846153846154,3.23076923076923,5.5,4,4.16666666666667,4.23076923076923,4.61538461538461,4.46153846153846,5.07692307692308,4.5,5.22222222222222,4.6,5,4.77213675213675,4.5025641025641,4.51282051282051,4.81517094017094,99,10.5,160.5,81.25,"3",1,1,1,0,0,NA,NA,NA,NA,1,0,1
"281","281",3,0,9,NA,0,0,NA,12,0,3,1,0,1,1,0,4.92307692307692,5,4.92307692307692,4.69230769230769,5.83333333333333,3.61538461538462,4.25,5.08333333333333,5,5.07692307692308,3.76923076923077,4.07692307692308,4.69230769230769,4.75,3.88888888888889,4.4,4.07142857142857,4.36162393162393,4.63589743589744,4.83119658119658,4.35202991452991,-198.5,-65,-23,69.4444444444444,"1",1,0,1,1,0,0,1,1,0,0,0,0
"282","282",3,0,9,NA,0,1,NA,12,1,3,1,1,2,1,1,4.76923076923077,5.38461538461539,4.84615384615385,4.69230769230769,5.84615384615385,3.15384615384615,4.16666666666667,3.83333333333333,3.83333333333333,4.15384615384615,5.15384615384615,5.38461538461539,5.84615384615385,5.16666666666667,5.33333333333333,5.2,5.28571428571429,5.38615384615385,4.22820512820513,4.78205128205128,5.43269230769231,94,-87.5,128.5,90.2777777777777,"2",2,1,0,1,1,1,NA,NA,1,1,0,1
"283","283",3,0,9,NA,0,0,NA,8,0,3,0,0,2,0,0,3.46153846153846,5,3.75,3.15384615384615,4.23076923076923,5.46153846153846,3.3,3.25,3.25,3.23076923076923,5.07692307692308,5,5.61538461538461,3.91666666666667,5.44444444444444,5,5.28571428571429,4.99529914529915,3.62153846153846,4.17628205128205,4.99412393162393,10,352.5,-94.5,30.5555555555555,"2",2,1,0,0,1,1,0,0,NA,0,1,0
"284","284",3,0,9,NA,0,0,NA,NA,NA,3,NA,NA,NA,NA,NA,5.15384615384615,5.07692307692308,5.84615384615385,5.07692307692308,5.53846153846154,2.92307692307692,5.58333333333333,3.66666666666667,4.66666666666667,4.76923076923077,3.91666666666667,4.46153846153846,5.23076923076923,5.25,5.33333333333333,3.4,4.64285714285714,4.7351282051282,4.52051282051282,4.93589743589744,5.06891025641026,112,63.5,187.5,90.2777777777777,"3",3,1,1,1,1,NA,NA,1,1,1,1,1
"285","285",3,0,9,NA,0,1,NA,12,1,3,1,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110,54,118,85.4166666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"286","286",3,0,9,NA,0,0,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-40.5,-46,193,75.6944444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"287","287",3,0,9,NA,0,0,NA,11,1,3,1,1,2,0,0,3.92307692307692,4.58333333333333,3.53846153846154,4.23076923076923,5.53846153846154,2.38461538461538,2.91666666666667,3.45454545454545,2.6,2,6.53846153846154,6.69230769230769,6.84615384615385,5,6.66666666666667,4.8,6,6.00102564102564,3.50193473193473,4.03311965811966,6.30128205128205,113,179,200.5,93.75,"2",2,1,0,0,1,1,0,0,1,1,1,1
"288","288",3,0,9,NA,0,1,NA,10,1,3,0,0,1,0,0,3.46153846153846,5.23076923076923,4.25,4.15384615384615,5.76923076923077,1,3.33333333333333,2.25,1.81818181818182,1.84615384615385,6.53846153846154,5.61538461538461,6.53846153846154,5.91666666666667,5.11111111111111,5.4,5.21428571428571,5.71632478632479,3.15722610722611,3.9775641025641,5.79540598290598,105,60.5,62,87.5,"2",2,1,0,0,1,1,0,0,1,1,1,0
"289","289",3,1,10,NA,0,1,NA,NA,NA,3,NA,NA,NA,NA,NA,5.84615384615385,5.15384615384615,5.92307692307692,5.92307692307692,6.07692307692308,1.84615384615385,4.25,4.66666666666667,5.54545454545455,5.53846153846154,3.38461538461538,3.30769230769231,4.61538461538461,5.58333333333333,3.22222222222222,3.6,3.35714285714286,4.0657264957265,4.67703962703963,5.12820512820513,4.18215811965812,20.5,-41.5,233.5,95.1388888888888,"1",1,0,1,1,0,0,1,1,0,0,0,1
"290","290",3,1,10,NA,0,1,NA,12,1,3,1,1,1,1,1,3.75,5.25,4.27272727272727,4.69230769230769,5.23076923076923,1.45454545454545,4.5,4.75,3.4,4.27272727272727,5.16666666666667,4.83333333333333,5.69230769230769,5,5.125,4.6,4.92307692307692,5.05012820512821,4.41787878787879,4.10839160839161,5.16266025641026,185.5,-52,-54,52.0833333333333,"3",3,1,1,0,1,1,NA,0,1,1,0,0
"291","291",3,1,10,NA,0,0,NA,13,1,3,1,1,2,1,1,4.92307692307692,5.07692307692308,5,3.83333333333333,4.92307692307692,4.23076923076923,4.91666666666667,4.41666666666667,4.25,4.76923076923077,4.33333333333333,4.46153846153846,5.15384615384615,5,5,3,4.28571428571429,4.52307692307692,4.53717948717949,4.66452991452991,4.90384615384615,162,123,31.5,90.9722222222222,"1",3,0,1,1,1,NA,1,NA,NA,1,1,0
"292","292",3,1,10,NA,0,0,NA,NA,NA,3,NA,NA,NA,NA,NA,5.5,5.07692307692308,6.66666666666667,6.30769230769231,6.23076923076923,1.08333333333333,5.91666666666667,5.58333333333333,4.09090909090909,5.41666666666667,4.46153846153846,4.46153846153846,5.75,5.45454545454545,3.66666666666667,3.8,3.71428571428571,4.62655011655012,5.09382284382284,5.14423076923077,4.83318764568765,94.5,5.5,45.5,99.3055555555555,"1",3,0,1,1,1,NA,1,1,NA,1,0,0
"293","293",3,1,10,NA,0,1,NA,12,1,3,1,1,1,1,1,3.15384615384615,5.07692307692308,4.69230769230769,3.53846153846154,5.23076923076923,3.69230769230769,4.16666666666667,3.54545454545455,2.25,2.69230769230769,5.75,6.53846153846154,6.25,5.16666666666667,6.22222222222222,4.6,5.64285714285714,5.75547008547009,3.68088578088578,4.23076923076923,6.04433760683761,79,57,109,93.0555555555555,"2",2,1,0,0,1,1,0,0,1,1,1,1
"294","294",3,1,10,NA,0,0,NA,15,0,3,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-64.5,19,232,90.9722222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"295","295",3,1,10,NA,0,0,NA,NA,NA,3,NA,NA,NA,NA,NA,4.16666666666667,5.15384615384615,6.07692307692308,3.69230769230769,5.69230769230769,5.33333333333333,2.91666666666667,2.91666666666667,4.09090909090909,5.15384615384615,4.38461538461539,4.69230769230769,5.46153846153846,5.5,5.88888888888889,3.8,5.14285714285714,5.06854700854701,3.89254079254079,5.01923076923077,5.38568376068376,67,-28.5,196.5,94.4444444444444,"2",2,1,0,1,1,1,0,1,1,1,0,1
"296","296",3,1,10,NA,0,0,NA,10,1,3,0,0,1,0,0,4.08333333333333,5.46153846153846,4.53846153846154,4.30769230769231,5.30769230769231,2.92307692307692,4.91666666666667,4.25,4.58333333333333,4.46153846153846,4.5,5.53846153846154,5.61538461538461,5.16666666666667,3.77777777777778,5.4,4.35714285714286,5.09965811965812,4.54230769230769,4.43696581196581,5.02457264957265,53.5,162.5,268,79.8611111111111,"3",3,1,1,0,1,1,1,NA,NA,0,1,1
"297","297",3,1,10,NA,0,1,NA,13,1,3,1,1,1,1,1,4.5,4.46153846153846,3.46153846153846,4.23076923076923,5.15384615384615,1.91666666666667,5.41666666666667,4.16666666666667,4.75,5.15384615384615,3.75,4.46153846153846,4.45454545454545,5.33333333333333,3.44444444444444,3.4,3.42857142857143,4.21877233877234,4.6474358974359,3.95405982905983,4.42346542346542,87.5,77,67,96.5277777777777,"1",1,0,1,0,0,0,1,0,0,1,1,0
"298","298",3,1,10,NA,0,1,NA,12,1,3,1,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,31,63.5,98.6111111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"299","299",4,1,11,NA,0,1,9.5,12,1,3,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.5,27.5,110,93.0555555555555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"300","300",4,1,11,NA,0,0,10,12,0,3,1,0,2,1,0,3.91666666666667,5,5.15384615384615,4.61538461538461,5.69230769230769,3.84615384615385,2.41666666666667,3.25,3.25,3,4.84615384615385,5.53846153846154,5.30769230769231,5.5,5.375,4.6,5.07692307692308,5.26423076923077,3.3525641025641,4.70405982905983,5.43028846153846,59,52,21,96.5277777777777,"2",2,1,0,1,1,1,0,NA,1,NA,1,0
"301","301",4,1,11,NA,0,1,9.4,12,1,3,1,1,1,1,1,3.61538461538462,5.23076923076923,5.53846153846154,4.30769230769231,4.30769230769231,2.53846153846154,4.16666666666667,4.25,4.58333333333333,5.15384615384615,3.53846153846154,3.53846153846154,5.92307692307692,4.5,2.75,3.4,3,4.02230769230769,4.33846153846154,4.25641025641026,4.17788461538461,-5,73.5,116,88.1944444444444,"1",1,0,1,0,0,0,NA,0,0,0,1,1
"302","302",4,1,11,NA,0,0,9.6,12,1,3,1,1,1,1,1,2.69230769230769,5.33333333333333,2.61538461538462,3.61538461538462,5.84615384615385,3.46153846153846,4.27272727272727,3.41666666666667,3.66666666666667,3.75,5.5,6.61538461538461,6.07692307692308,4.83333333333333,5.875,4.4,5.30769230769231,5.56012820512821,4.12121212121212,3.92735042735043,5.85016025641026,95.5,48.5,55,97.2222222222222,"2",2,1,0,0,1,1,NA,0,1,1,1,0
"303","303",4,1,11,NA,0,1,9.5,13,1,3,1,1,1,1,1,3.69230769230769,5.38461538461539,4.61538461538461,4.61538461538461,5.30769230769231,3.23076923076923,5.25,5.16666666666667,4.66666666666667,4.53846153846154,4.07692307692308,5,5.92307692307692,5.5,4.375,4.2,4.30769230769231,4.99961538461538,4.73974358974359,4.47435897435897,5.19951923076923,172,-24,152.5,97.9166666666666,"3",3,1,1,0,1,1,1,NA,1,1,0,1
"304","304",4,1,11,NA,0,0,9.5,12,0,3,1,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105,4,25.5,93.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"305","305",4,1,11,NA,0,1,9.1,NA,NA,3,NA,NA,NA,NA,NA,6.15384615384615,6.23076923076923,5.41666666666667,5.46153846153846,6.23076923076923,1.61538461538462,3.91666666666667,4,2.16666666666667,3.69230769230769,4.91666666666667,4.38461538461539,4.53846153846154,5.54545454545455,4,4.6,4.3,4.69213286713287,3.73846153846154,5.18482905982906,4.61713286713287,117.5,44.5,141,96.5277777777777,"0",0,0,0,1,0,NA,0,1,NA,1,1,1
"306","306",4,1,11,NA,0,0,9.2,12,1,3,1,1,2,1,1,4.07692307692308,4.30769230769231,4.46153846153846,3.15384615384615,5.46153846153846,4.23076923076923,5.16666666666667,4.25,3.75,4.30769230769231,4.08333333333333,4.69230769230769,5.09090909090909,5.08333333333333,4.625,5,4.76923076923077,4.89831002331002,4.31153846153846,4.28205128205128,4.87288752913753,61.5,-42,22,86.8055555555555,"3",3,1,1,0,1,NA,NA,0,NA,1,0,0
"307","307",4,1,11,NA,0,0,9.8,12,0,3,1,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72,115.5,74,71.5277777777777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
"308","308",4,1,11,NA,0,1,9.6,12,0,3,1,0,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,41,259,93.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1
"309","309",4,1,12,NA,0,0,9.6,12,1,3,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,68.5,52,96.5277777777777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0
