ID,ANT_Temp,Tipo_escuela,ESCUELA,GRADO,Grupo,Anios,Total_meses,Sexo,Calificacion,ConteoT,Target,ConteoCorrecto12-13,Conteocorrecto_Target12-13,Nivel _actividad,Sonrisa_Risa,Placer_alta_intensidad,Impulsividad,Aprox,Timidez,Miedo,Malestar,Tristeza,Frustracion,Autotranquilizacion,control_Inhibitorio,Placer_baja_intensidad,Sensibilidad perceptual,Atencion_foc,Shifting,conjunto_atencion,CE_condistractibilidad,AfectoNegativo,ExtraversionSurgency,CE_sindistractibilidad,Alerta,Orientacion,Conflicto,Errores_totales,ANT_porcentaje_errores_total,ANT_errores_omision,ANT_porcentaje_errores_omision,ANT_errores_comision,ANT_porcentaje_errores_comision,ANT_errores_porcentaje_50,ANT_errores_omisión_50,ANT_errores_comision_50,ANT_porcentaje_errores_omision_50,ANT_porcentaje_errores_comision_50,ANT_porcentajecorrecto,ANT_porcentaje_correctas_50,ANT_filtrado_50,Alerta_50,Orientacion_50,Conflicto_50,Central_Cue_rt,Spatial_Cue_rt,Perfiles,Perfiles_sindistac,CE_AltosBajos,AN_AltosBajos,Surgency_AltosBajos,CE_sindistrac_AltosBajos,CE_super_AltosBajos,AN_super_AltosBajos,Sugency_super_AltosBajos,CE_sindistrac_super_AltosBajos,Alerta_AltosBajos,Orientacion_AltosBajos,Conflicto_AltosBajos
KW1216,,0,1,2,6,7,94,0,9.4,12,0,1,0,4.923076923,4.615384615,4.384615385,3.461538462,5.461538462,4.692307692,3.583333333,5,4.583333333,5.153846154,4.384615385,4.230769231,4.923076923,5.5,3.888888889,3.8,3.857142857,4.468547009,4.541025641,4.58974359,4.635683761,39,32.5,39,9,4.166666667,3,2.040816327,6,4.081632653,4.166666667,3,6,2.040816327,4.081632653,95.83333333,95.83333333,1,39,32.5,39,1034.285714,928.8611111,1,1,0,1,1,0,,1,,,0,0,0
KW1217,,0,2,1,7,6,80,0,9.6,11,0,0,0,3.461538462,4.307692308,5.153846154,4.076923077,3.769230769,5.153846154,5.166666667,4.916666667,4.75,4.461538462,4,4.083333333,4.307692308,5.5,4.777777778,4,4.5,4.533760684,4.658974359,4.320512821,4.667200855,21,44,360,111,75,13,8.843537415,98,66.66666667,,,,,,25,,0,,,,996.7777778,896.8181818,1,1,0,1,0,0,,1,0,,0,1,1
KW1221,,0,2,1,7,7,84,1,9.6,12,1,1,1,4.153846154,4.307692308,4.846153846,3.846153846,4.692307692,5.153846154,4.416666667,4.25,5.25,4.769230769,3.846153846,6,4.230769231,5.25,4.555555556,5.4,4.857142857,5.087264957,4.506410256,4.5,5.009081197,-200.5,108,27,54,35.41666667,12,8.163265306,42,28.57142857,35.41666667,12,42,8.163265306,28.57142857,64.58333333,64.58333333,1,-200.5,108,27,879.7916667,780,3,3,1,1,0,1,1,,,,0,1,0
KW1223,,0,2,1,7,,,0,9.3,,,,,5.461538462,5.461538462,4.461538462,4.416666667,4.769230769,5.538461538,4.75,5.916666667,5.090909091,4.615384615,5.230769231,5.538461538,4.923076923,5,5.333333333,5.8,5.5,5.318974359,5.120745921,5.018162393,5.198717949,151,102.5,158.5,24,14.58333333,15,10.20408163,9,6.12244898,14.58333333,15,9,10.20408163,6.12244898,85.41666667,85.41666667,1,151,102.5,158.5,1057.3,1011.676471,3,3,1,1,1,1,1,1,1,1,1,1,1
KW1226,,0,2,1,7,6,75,1,9,,,,,4.846153846,4.083333333,5.076923077,4.307692308,4.307692308,4.846153846,4.666666667,5.166666667,4.5,4.307692308,4.538461538,4.769230769,4,5.909090909,5.333333333,4.6,5.071428571,4.922331002,4.635897436,4.577991453,5.002913753,93,-53,-592.5,67,45.13888889,20,13.60544218,47,31.97278912,45.13888889,20,47,13.60544218,31.97278912,54.86111111,54.86111111,1,93,-53,-592.5,907.7142857,918.7142857,3,3,1,1,1,1,,1,,,1,0,0
KW1227,,0,2,1,7,6,75,1,9,10,0,0,0,4,4.363636364,4.416666667,4.083333333,4.333333333,4.5,4.363636364,4.636363636,4.444444444,3.833333333,3.555555556,4.307692308,5.153846154,4.636363636,4.857142857,4.4,4.666666667,4.671008991,4.166666667,4.282828283,4.738761239,-12.5,149,-62.5,82,54.86111111,57,38.7755102,25,17.00680272,,,,,,45.13888889,,0,,,,1145.923077,1122,0,0,0,0,0,0,,,0,,0,1,0
KW1229,,0,2,1,7,6,81,0,9.3,12,1,1,1,4.615384615,4.538461538,5.692307692,4.538461538,4.153846154,4.769230769,4.333333333,4.916666667,5,4.461538462,4.538461538,4.307692308,4.615384615,5.666666667,4.777777778,6.2,5.285714286,5.113504274,4.65,4.717948718,4.841880342,-65.5,5,321,50,32.63888889,12,8.163265306,38,25.85034014,32.63888889,12,38,8.163265306,25.85034014,67.36111111,67.36111111,1,-65.5,5,321,888.4166667,906.36,3,3,1,1,1,1,1,1,,,0,0,1
KW1230,,0,2,1,7,6,82,0,9.3,10,1,0,0,4.818181818,4,5.076923077,4.692307692,3.230769231,4.692307692,4.083333333,4.545454545,3.916666667,4.166666667,4.923076923,4.461538462,4.384615385,5.166666667,4.777777778,5,4.857142857,4.758119658,4.327039627,4.418414918,4.697649573,-99,-11,17,35,22.22222222,15,10.20408163,20,13.60544218,22.22222222,15,20,10.20408163,13.60544218,77.77777778,77.77777778,1,-99,-11,17,987.962963,967.8518519,3,1,1,1,0,0,,,0,,0,0,0
KW1231,,0,2,1,7,7,84,1,9.3,13,1,1,1,4.75,4.083333333,5.153846154,4.076923077,4.083333333,4.846153846,5.166666667,4.5,4.833333333,4.75,4.307692308,5.615384615,4.615384615,5.181818182,4.666666667,5.2,4.857142857,5.055850816,4.711538462,4.498931624,5.01981352,47.5,-40.5,-30.5,19,11.11111111,9,6.12244898,10,6.802721088,11.11111111,9,10,6.12244898,6.802721088,88.88888889,88.88888889,1,47.5,-40.5,-30.5,817.9411765,806.9333333,3,3,1,1,0,1,1,1,,,0,0,0
KW1232,,0,2,1,7,6,75,0,8.3,12,0,1,0,3.384615385,4.153846154,6.083333333,3.846153846,5.153846154,3.833333333,5.5,3.909090909,4,3.692307692,4.5,4.230769231,4.076923077,4.363636364,4.25,6.4,5.076923077,4.664265734,4.32027972,4.409188034,4.230332168,-24.5,-106,318.5,41,27.08333333,18,12.24489796,23,15.6462585,27.08333333,18,23,12.24489796,15.6462585,72.91666667,72.91666667,1,-24.5,-106,318.5,977.84,966.2592593,1,1,0,1,0,0,,,0,0,0,0,1
KW1235,,0,2,1,7,7,84,1,9.3,12,1,1,1,4.692307692,4.307692308,5,4.769230769,4.75,4.538461538,4.916666667,5,6.181818182,3.230769231,4.538461538,4.307692308,3.916666667,5,5.375,5.2,5.307692308,4.759871795,4.773543124,4.676282051,4.649839744,2,51,104.5,7,2.777777778,1,0.680272109,6,4.081632653,2.777777778,1,6,0.680272109,4.081632653,97.22222222,97.22222222,1,2,51,104.5,817.5142857,797.8055556,3,1,1,1,1,0,,1,,,0,1,1
KW1236,,0,2,1,7,6,76,0,9.6,13,1,1,1,4.307692308,3.769230769,5.384615385,4.615384615,5.615384615,3.538461538,4.833333333,5.25,4.75,4.615384615,4.923076923,4.153846154,3.538461538,4.909090909,4.666666667,5,4.785714286,4.453613054,4.874358974,4.538461538,4.317016317,39,-4,92.5,26,15.97222222,13,8.843537415,13,8.843537415,15.97222222,13,13,8.843537415,8.843537415,84.02777778,84.02777778,1,39,-4,92.5,902.137931,955.3636364,1,1,0,1,0,0,0,1,,0,0,0,0
KW1238,,0,2,1,7,6,82,0,9,11,1,0,0,4.538461538,4.5,4.461538462,4.363636364,3.307692308,5,3.416666667,4.666666667,4.583333333,4.153846154,4.583333333,5.384615385,4.923076923,6.333333333,4.444444444,5.4,4.785714286,5.297094017,4.280769231,4.361888112,5.271367521,94.5,-0.5,68,26,15.97222222,11,7.482993197,15,10.20408163,15.97222222,11,15,7.482993197,10.20408163,84.02777778,84.02777778,1,94.5,-0.5,68,950.7058824,878.0666667,2,2,1,0,0,1,1,,0,1,1,0,0
KW1239,,0,2,1,7,6,76,1,9.3,,,,,4,4.692307692,5.307692308,5.307692308,3.769230769,3.230769231,4.25,4,3.916666667,2.846153846,4.166666667,5.076923077,4.692307692,4.272727273,5,4.6,4.857142857,4.728391608,3.835897436,4.384615385,4.76048951,138.5,80.5,18,22,13.19444444,7,4.761904762,15,10.20408163,13.19444444,7,15,4.761904762,10.20408163,86.80555556,86.80555556,1,138.5,80.5,18,889.2758621,750.9333333,2,0,1,0,0,0,,0,0,,1,1,0
KW1242,,0,2,1,7,7,84,1,9,13,0,1,0,4.769230769,5.153846154,5.307692308,4.916666667,5.090909091,5.5,4.25,4.090909091,5.25,4.538461538,4.909090909,4.615384615,4.230769231,6.25,5.222222222,5,5.142857143,5.063675214,4.607692308,5.123057498,5.079594017,43.5,75,123.5,39,25,13,8.843537415,26,17.68707483,25,13,26,8.843537415,17.68707483,75,75,1,43.5,75,123.5,1022.392857,991.6428571,3,3,1,1,1,1,1,1,1,1,0,1,1
KW1243,,0,2,1,7,6,81,0,9.3,14,0,0,0,3.615384615,3.461538462,5.461538462,4.461538462,4.307692308,5.538461538,4.75,4.25,4.25,4.076923077,5.846153846,4.692307692,4.461538462,5.75,4.444444444,5.6,4.857142857,4.98965812,4.634615385,4.474358974,4.83707265,-14,-97.5,-103.5,56,37.5,15,10.20408163,41,27.89115646,37.5,15,41,10.20408163,27.89115646,62.5,62.5,1,-14,-97.5,-103.5,928.1818182,1032.791667,3,3,1,1,0,1,1,1,,,0,0,0
KW1244,,0,2,1,7,6,77,0,9,13,1,1,1,7,4.083333333,5.307692308,4.384615385,4.230769231,4.615384615,3.833333333,3.333333333,4.583333333,4.846153846,4.230769231,3,3.818181818,4.583333333,4.333333333,5.6,4.785714286,4.266969697,4.165384615,4.936965812,3.933712121,224.5,124,101.5,42,27.08333333,14,9.523809524,28,19.04761905,27.08333333,14,28,9.523809524,19.04761905,72.91666667,72.91666667,1,224.5,124,101.5,968.9166667,976.2083333,0,0,0,0,1,0,0,,1,0,1,1,1
KW1245,,0,2,1,7,,,1,9.6,12,0,1,0,4.538461538,5.461538462,3.769230769,4.769230769,5.076923077,4.538461538,5.5,5.083333333,4.5,4.461538462,4.666666667,5.307692308,4.384615385,5.083333333,3.444444444,4,3.642857143,4.444017094,4.842307692,4.692307692,4.555021368,35.5,-12,139.5,12,6.25,3,2.040816327,9,6.12244898,6.25,3,9,2.040816327,6.12244898,93.75,93.75,1,35.5,-12,139.5,826.65625,773.4722222,1,1,0,1,1,0,0,1,,0,0,0,1
KW1246,,0,2,1,7,6,72,1,9.3,,,,,4.384615385,3.909090909,4.454545455,4.833333333,4.727272727,4.416666667,4.1,4.166666667,4.166666667,5.615384615,5,4.846153846,4.307692308,4.583333333,4.666666667,4,4.428571429,4.480769231,4.60974359,4.454254079,4.600961538,102,-12,93,75,50,2,1.360544218,73,49.65986395,50,2,73,1.360544218,49.65986395,50,50,1,102,-12,93,606.7333333,641.3333333,1,1,0,1,0,0,,1,,,1,0,0
KW1247,,0,2,2,8,,0,0,9.4,12,1,1,1,5.538461538,3.583333333,6,5.615384615,5,5.384615385,5,5,5.545454545,3.923076923,3.615384615,4.846153846,5,5.333333333,5.111111111,6,5.428571429,5.258119658,4.616783217,5.186965812,5.072649573,106.5,-31.5,136,12,6.25,0,0,12,8.163265306,6.25,0,12,0,8.163265306,93.75,93.75,1,106.5,-31.5,136,705.1875,702.0857143,3,3,1,1,1,1,1,1,1,1,1,0,1
KW1248,,0,2,2,8,,0,0,9.5,15,0,0,0,4.153846154,4.923076923,5.230769231,4.384615385,3.333333333,4.538461538,4.916666667,4,4.583333333,3.307692308,4.538461538,3.769230769,4.461538462,4.916666667,4.555555556,5.6,4.928571429,4.660598291,4.269230769,4.427350427,4.425747863,112,82.5,172,14,7.638888889,2,1.360544218,12,8.163265306,7.638888889,2,12,1.360544218,8.163265306,92.36111111,92.36111111,1,112,82.5,172,846.84375,763.7714286,0,0,0,0,0,0,,,,0,1,1,1
KW1252,,0,2,2,8,,0,0,8.8,12,0,1,0,5.333333333,4.333333333,5.461538462,3.615384615,4.692307692,4.230769231,4.583333333,4.333333333,4.583333333,4.538461538,4.769230769,4.769230769,4.923076923,4.583333333,5,5.4,5.142857143,4.935128205,4.561538462,4.611111111,4.818910256,43,-52,161,8,4.166666667,3,2.040816327,5,3.401360544,4.166666667,3,5,2.040816327,3.401360544,95.83333333,95.83333333,1,43,-52,161,875.6,928.3714286,3,1,1,1,1,0,,1,,,0,0,1
KW1253,,0,2,2,8,,0,1,8.2,12,1,1,1,4.7,4.230769231,5.461538462,4.25,4.384615385,5.153846154,4.25,5.083333333,4.166666667,5.818181818,4.846153846,4.384615385,4.666666667,4.727272727,4.777777778,5,4.857142857,4.711266511,4.832867133,4.696794872,4.639083139,13,58.5,128,44,28.47222222,8,5.442176871,36,24.48979592,28.47222222,8,36,5.442176871,24.48979592,71.52777778,71.52777778,1,13,58.5,128,733.6333333,723.5,3,1,1,1,1,0,,1,,,0,1,1
KW1258,,0,2,2,8,,0,1,9.6,,,,,3.923076923,4,5.25,3.692307692,4.615384615,4.538461538,4.833333333,5.083333333,4.75,4,4.692307692,5.615384615,4.769230769,4.333333333,4.666666667,5,4.785714286,4.876923077,4.671794872,4.336538462,4.846153846,46.5,21,141,17,9.722222222,0,0,17,11.56462585,9.722222222,0,17,0,11.56462585,90.27777778,90.27777778,1,46.5,21,141,574.7941176,526.15625,3,3,1,1,0,1,,1,0,,0,0,1
KW1259,,0,2,2,8,,0,1,9.4,12,1,1,1,4.545454545,5.384615385,4.692307692,4.25,4.769230769,3.692307692,6,3.75,4.363636364,3.75,5.846153846,4.846153846,5.25,5,3.333333333,4,3.571428571,4.485897436,4.741958042,4.555652681,4.607371795,12.5,8,135,18,10.41666667,7,4.761904762,11,7.482993197,10.41666667,7,11,4.761904762,7.482993197,89.58333333,89.58333333,1,12.5,8,135,942.0909091,968.2903226,1,1,0,1,0,0,,1,,,0,0,1
KW1262,,0,2,2,8,,0,1,9.7,11,1,0,0,4.75,3.615384615,4.384615385,4.538461538,3.666666667,4.923076923,3.833333333,4.166666667,4.181818182,4.5,4.538461538,3.461538462,3.769230769,4.166666667,5.222222222,5.4,5.285714286,4.403931624,4.244055944,4.313034188,4.15491453,6,71,131,12,6.25,1,0.680272109,11,7.482993197,6.25,1,11,0.680272109,7.482993197,93.75,93.75,1,6,71,131,789.4,718.1818182,0,0,0,0,0,0,0,,0,0,0,1,1
KW1264,,0,2,2,8,8,97,1,8.4,11,1,0,0,5.230769231,5.692307692,5.307692308,4.692307692,6.416666667,4,5.5,4.181818182,4,5.538461538,4.076923077,2.833333333,4.846153846,5.272727273,3.5,3.4,3.461538462,3.97044289,4.659440559,5.223290598,4.113053613,120,71,140,8,3.472222222,1,0.680272109,7,4.761904762,3.472222222,1,7,0.680272109,4.761904762,96.52777778,96.52777778,1,120,71,140,729.0833333,688.4285714,1,1,0,1,1,0,0,1,1,0,1,1,1
KW1265,,0,2,2,8,,0,1,8.3,12,1,1,1,4.076923077,4.461538462,4.461538462,3.769230769,4.769230769,2.692307692,3.333333333,3.916666667,3.666666667,3.384615385,5.307692308,6.153846154,5.923076923,5.083333333,4.888888889,5.6,5.142857143,5.52982906,3.921794872,4.038461538,5.512286325,75.5,95,130,17,9.722222222,1,0.680272109,16,10.88435374,9.722222222,1,16,0.680272109,10.88435374,90.27777778,90.27777778,1,75.5,95,130,790.8709677,702.1470588,2,2,1,0,0,1,1,0,0,1,1,1,1
KW1266,,0,2,2,8,,0,0,9.8,12,1,1,1,4.230769231,4.384615385,4.769230769,4.461538462,4.615384615,4.307692308,4.416666667,4.416666667,4.583333333,4.461538462,4.230769231,4.230769231,4.384615385,5.166666667,4.555555556,4.8,4.642857143,4.627521368,4.421794872,4.461538462,4.584401709,46,-32,136.5,34,22.22222222,1,0.680272109,33,22.44897959,22.22222222,1,33,0.680272109,22.44897959,77.77777778,77.77777778,1,46,-32,136.5,794.6428571,861.875,1,1,0,1,0,0,,,,,0,0,1
KW1267,,0,2,2,8,,0,0,7.6,12,1,1,1,4.923076923,4.307692308,5.230769231,4.846153846,5,4.846153846,4.416666667,5.5,4.083333333,4.615384615,5.153846154,4.384615385,4.923076923,5.5,4.777777778,5.8,5.142857143,5.077094017,4.753846154,4.858974359,4.896367521,-126,-118,152,89,59.72222222,23,15.6462585,66,44.89795918,,,,,,40.27777778,,0,,,,670.1666667,641.1363636,3,3,1,1,1,1,1,1,1,,0,0,1
KW1268,,0,2,2,8,,0,1,9.2,12,1,1,1,3.846153846,4.384615385,5.153846154,3.846153846,4.846153846,4.923076923,4.416666667,4.333333333,5.25,4.153846154,4.307692308,4.615384615,4.230769231,5.166666667,4.555555556,4.6,4.571428571,4.633675214,4.492307692,4.5,4.642094017,59.5,109.5,270,27,16.66666667,8,5.442176871,19,12.92517007,16.66666667,8,19,5.442176871,12.92517007,83.33333333,83.33333333,1,59.5,109.5,270,939.09375,863.8666667,1,1,0,1,0,0,,,,,1,1,1
KW1272,,0,2,2,8,,0,1,9.4,12,0,1,0,3.384615385,2.923076923,6.615384615,4.846153846,4.384615385,5.333333333,4.666666667,5.25,5.818181818,4.461538462,4,4.307692308,4.615384615,6.5,4.888888889,4.8,4.857142857,5.022393162,4.839277389,4.581196581,5.077991453,-19,-16,111.5,11,5.555555556,0,0,11,7.482993197,5.555555556,0,11,0,7.482993197,94.44444444,94.44444444,1,-19,-16,111.5,725.3333333,718.3428571,3,3,1,1,1,1,1,1,,1,0,0,1
KW1273,,1,3,0,9,,0,1,,12,1,1,1,5.846153846,5.692307692,6.461538462,6.230769231,5.923076923,1.692307692,4.5,2.083333333,4.666666667,5.384615385,4.75,2.923076923,5.384615385,4.833333333,3.222222222,4.8,3.785714286,4.232649573,4.276923077,5.307692308,4.090811966,149.5,-18.5,64,41,26.38888889,2,1.360544218,39,26.53061224,26.38888889,2,39,1.360544218,26.53061224,73.61111111,73.61111111,1,149.5,-18.5,64,478.4230769,460.6190476,0,0,0,0,1,0,0,,1,0,1,0,0
KW1274,,1,3,0,9,,0,0,,11,0,0,0,4.846153846,5.076923077,5.769230769,4.461538462,5.923076923,3.846153846,3.416666667,3.916666667,3.583333333,4.076923077,5.615384615,5.692307692,6.230769231,5,5,5.2,5.071428571,5.424615385,4.121794872,4.987179487,5.480769231,-10,126.5,131,20,11.80555556,6,4.081632653,14,9.523809524,11.80555556,6,14,4.081632653,9.523809524,88.19444444,88.19444444,1,-10,126.5,131,907.375,834.7741935,2,2,1,0,1,1,1,,1,1,0,1,1
KW1275,,1,3,0,9,,0,1,,,,,,3.384615385,4.769230769,4.384615385,4.076923077,6.153846154,4,4.666666667,3.916666667,3.333333333,2.846153846,4.615384615,4.692307692,5.538461538,4.833333333,6,5,5.642857143,5.212820513,3.875641026,4.461538462,5.266025641,127.5,62,391,45,29.16666667,13,8.843537415,32,21.76870748,29.16666667,13,32,8.843537415,21.76870748,70.83333333,70.83333333,1,127.5,62,391,1012.346154,891.9166667,2,2,1,0,0,1,1,0,,1,1,1,1
KW1276,,1,3,0,9,,0,0,,14,1,0,0,4.615384615,5.666666667,4.416666667,4.333333333,5.461538462,2.461538462,5.545454545,5.083333333,5.3,4.461538462,5.538461538,4.846153846,5.166666667,4.909090909,5.333333333,5,5.214285714,5.051048951,5.185757576,4.492521368,5.063811189,-55,25.5,60.5,42,27.08333333,5,3.401360544,37,25.17006803,27.08333333,5,37,3.401360544,25.17006803,72.91666667,72.91666667,1,-55,25.5,60.5,776.5357143,742.1481481,3,3,1,1,0,1,1,1,,1,0,0,0
KW1277,,1,3,0,9,,0,0,,13,1,1,1,5.923076923,5.538461538,6.5,6.333333333,5.416666667,1.307692308,2.75,4.75,2.545454545,4.230769231,4.363636364,3.538461538,4.692307692,6.416666667,4.222222222,4.6,4.357142857,4.693931624,3.727972028,5.169871795,4.71741453,196.5,21.5,61.5,29,18.05555556,21,14.28571429,8,5.442176871,18.05555556,21,8,14.28571429,5.442176871,81.94444444,81.94444444,1,196.5,21.5,61.5,964.8235294,917.862069,0,0,0,0,1,0,,0,1,,1,0,0
KW1278,,1,3,0,9,,0,0,,12,1,1,1,3.769230769,4.461538462,3.846153846,3.692307692,4.769230769,3.153846154,4.583333333,4.333333333,5.166666667,4.230769231,4.75,6.153846154,5.846153846,4.583333333,6,4.2,5.357142857,5.356666667,4.612820513,3.948717949,5.645833333,52.5,-68.5,87.5,11,5.555555556,7,4.761904762,4,2.721088435,5.555555556,7,4,4.761904762,2.721088435,94.44444444,94.44444444,1,52.5,-68.5,87.5,1064.277778,1116.771429,3,3,1,1,0,1,1,1,0,1,0,0,0
KW1279,,1,3,0,9,,0,0,,12,1,1,1,5.076923077,5.769230769,4.692307692,4.615384615,5.384615385,3.615384615,3.909090909,3.166666667,3.083333333,4.076923077,5,5.076923077,4.923076923,4.4,5.222222222,5.2,5.214285714,4.964444444,3.847202797,4.858974359,4.905555556,225,-8,23,116,78.47222222,2,1.360544218,114,77.55102041,,,,,,21.52777778,,0,,,,659.7272727,691,2,2,1,0,1,1,,0,1,,1,0,0
KW1280,,1,3,0,9,,0,0,,12,1,1,1,4.769230769,4.461538462,3.846153846,5.230769231,5.538461538,3.230769231,5.5,4,4.166666667,4.230769231,4.615384615,4.461538462,5.076923077,4.5,5.222222222,4.6,5,4.772136752,4.502564103,4.512820513,4.81517094,99,10.5,160.5,30,18.75,8,5.442176871,22,14.96598639,18.75,8,22,5.442176871,14.96598639,81.25,81.25,1,99,10.5,160.5,886.4230769,840.8965517,3,1,1,1,0,0,,,,,1,0,1
KW1281,,1,3,0,9,,0,0,,12,0,1,0,4.923076923,5,4.923076923,4.692307692,5.833333333,3.615384615,4.25,5.083333333,5,5.076923077,3.769230769,4.076923077,4.692307692,4.75,3.888888889,4.4,4.071428571,4.361623932,4.635897436,4.831196581,4.352029915,-198.5,-65,-23,47,30.55555556,18,12.24489796,29,19.72789116,30.55555556,18,29,12.24489796,19.72789116,69.44444444,69.44444444,1,-198.5,-65,-23,1011.08,1027.607143,1,1,0,1,1,0,0,1,1,0,0,0,0
KW1282,,1,3,0,9,,0,1,,12,1,1,1,4.769230769,5.384615385,4.846153846,4.692307692,5.846153846,3.153846154,4.166666667,3.833333333,3.833333333,4.153846154,5.153846154,5.384615385,5.846153846,5.166666667,5.333333333,5.2,5.285714286,5.386153846,4.228205128,4.782051282,5.432692308,94,-87.5,128.5,17,9.722222222,6,4.081632653,11,7.482993197,9.722222222,6,11,4.081632653,7.482993197,90.27777778,90.27777778,1,94,-87.5,128.5,890.8857143,935.8611111,2,2,1,0,1,1,1,,,1,1,0,1
KW1283,,1,3,0,9,,0,0,,8,0,0,0,3.461538462,5,3.75,3.153846154,4.230769231,5.461538462,3.3,3.25,3.25,3.230769231,5.076923077,5,5.615384615,3.916666667,5.444444444,5,5.285714286,4.995299145,3.621538462,4.176282051,4.994123932,10,352.5,-94.5,,69.44444444,,,,,,,,,,30.55555556,,0,,,,,,2,2,1,0,0,1,1,0,0,,0,1,0
KW1284,,1,3,0,9,,0,0,,,,,,5.153846154,5.076923077,5.846153846,5.076923077,5.538461538,2.923076923,5.583333333,3.666666667,4.666666667,4.769230769,3.916666667,4.461538462,5.230769231,5.25,5.333333333,3.4,4.642857143,4.735128205,4.520512821,4.935897436,5.068910256,112,63.5,187.5,17,9.722222222,3,2.040816327,14,9.523809524,9.722222222,3,14,2.040816327,9.523809524,90.27777778,90.27777778,1,112,63.5,187.5,940.6969697,864.7058824,3,3,1,1,1,1,,,1,1,1,1,1
KW1287,,1,3,0,9,,0,0,,11,1,0,0,3.923076923,4.583333333,3.538461538,4.230769231,5.538461538,2.384615385,2.916666667,3.454545455,2.6,2,6.538461538,6.692307692,6.846153846,5,6.666666667,4.8,6,6.001025641,3.501934732,4.033119658,6.301282051,113,179,200.5,12,6.25,6,4.081632653,6,4.081632653,6.25,6,6,4.081632653,4.081632653,93.75,93.75,1,113,179,200.5,941,865.7352941,2,2,1,0,0,1,1,0,0,1,1,1,1
KW1288,,1,3,0,9,,0,1,,10,1,0,0,3.461538462,5.230769231,4.25,4.153846154,5.769230769,1,3.333333333,2.25,1.818181818,1.846153846,6.538461538,5.615384615,6.538461538,5.916666667,5.111111111,5.4,5.214285714,5.716324786,3.157226107,3.977564103,5.795405983,105,60.5,62,21,12.5,1,0.680272109,20,13.60544218,12.5,1,20,0.680272109,13.60544218,87.5,87.5,1,105,60.5,62,771.0333333,714.84375,2,2,1,0,0,1,1,0,0,1,1,1,0
KW1289,,1,3,1,10,,0,1,,,,,,5.846153846,5.153846154,5.923076923,5.923076923,6.076923077,1.846153846,4.25,4.666666667,5.545454545,5.538461538,3.384615385,3.307692308,4.615384615,5.583333333,3.222222222,3.6,3.357142857,4.065726496,4.677039627,5.128205128,4.18215812,20.5,-41.5,233.5,10,4.861111111,3,2.040816327,7,4.761904762,4.861111111,3,7,2.040816327,4.761904762,95.13888889,95.13888889,1,20.5,-41.5,233.5,805.7142857,846.5,1,1,0,1,1,0,0,1,1,0,0,0,1
KW1290,,1,3,1,10,,0,1,,12,1,1,1,3.75,5.25,4.272727273,4.692307692,5.230769231,1.454545455,4.5,4.75,3.4,4.272727273,5.166666667,4.833333333,5.692307692,5,5.125,4.6,4.923076923,5.050128205,4.417878788,4.108391608,5.162660256,185.5,-52,-54,72,47.91666667,11,7.482993197,61,41.49659864,47.91666667,11,61,7.482993197,41.49659864,52.08333333,52.08333333,1,185.5,-52,-54,777.8235294,892.4666667,3,3,1,1,0,1,1,,0,1,1,0,0
KW1291,,1,3,1,10,,0,0,,13,1,1,1,4.923076923,5.076923077,5,3.833333333,4.923076923,4.230769231,4.916666667,4.416666667,4.25,4.769230769,4.333333333,4.461538462,5.153846154,5,5,3,4.285714286,4.523076923,4.537179487,4.664529915,4.903846154,162,123,31.5,16,9.027777778,0,0,16,10.88435374,9.027777778,0,16,0,10.88435374,90.97222222,90.97222222,1,162,123,31.5,676.3125,532.6571429,1,3,0,1,1,1,,1,,,1,1,0
KW1292,,1,3,1,10,,0,0,,,,,,5.5,5.076923077,6.666666667,6.307692308,6.230769231,1.083333333,5.916666667,5.583333333,4.090909091,5.416666667,4.461538462,4.461538462,5.75,5.454545455,3.666666667,3.8,3.714285714,4.626550117,5.093822844,5.144230769,4.833187646,94.5,5.5,45.5,4,0.694444444,0,0,4,2.721088435,0.694444444,0,4,0,2.721088435,99.30555556,99.30555556,1,94.5,5.5,45.5,834.8055556,822.8611111,1,3,0,1,1,1,,1,1,,1,0,0
KW1293,,1,3,1,10,,0,1,,12,1,1,1,3.153846154,5.076923077,4.692307692,3.538461538,5.230769231,3.692307692,4.166666667,3.545454545,2.25,2.692307692,5.75,6.538461538,6.25,5.166666667,6.222222222,4.6,5.642857143,5.755470085,3.680885781,4.230769231,6.044337607,79,57,109,13,6.944444444,2,1.360544218,11,7.482993197,6.944444444,2,11,1.360544218,7.482993197,93.05555556,93.05555556,1,79,57,109,791.1764706,778.2857143,2,2,1,0,0,1,1,0,0,1,1,1,1
KW1295,,1,3,1,10,,0,0,,,,,,4.166666667,5.153846154,6.076923077,3.692307692,5.692307692,5.333333333,2.916666667,2.916666667,4.090909091,5.153846154,4.384615385,4.692307692,5.461538462,5.5,5.888888889,3.8,5.142857143,5.068547009,3.892540793,5.019230769,5.385683761,67,-28.5,196.5,11,5.555555556,2,1.360544218,9,6.12244898,5.555555556,2,9,1.360544218,6.12244898,94.44444444,94.44444444,1,67,-28.5,196.5,811.0571429,829.7941176,2,2,1,0,1,1,1,0,1,1,1,0,1
